#{"t_start": 1770573625.21714, "env_id": "None"}
r,l,t
-129.64899,11,156.302643
-56.802597,6,156.317856
-63.241932,7,156.326561
-14.876612,1,156.326574
-9.423082,1,156.334535
-8.025418,1,156.344364
-151.76941,12,156.344385
-61.9545,7,156.353051
-25.496197,2,156.363324
-8.869731,1,156.363339
-7.4625545,1,156.372371
-30.074879,3,156.383985
-101.08615,9,156.395529
-56.191116,7,156.395542
-13.497648,1,156.403824
-70.748505,7,156.4302
-79.78154,10,156.430212
-7.6408954,1,156.438743
-7.9981847,1,156.438757
-8.016656,1,156.447833
-11.96091,1,156.447851
-146.67027,15,156.456532
-138.0236,11,156.456556
-7.852644,1,156.456562
-7.9221687,1,156.464686
-37.14899,4,156.479529
-56.74745,5,156.479543
-19.454012,1,156.487719
-12.9832,1,156.48773
-8.035476,1,156.496385
-14.710948,1,156.504975
-29.863588,2,156.504989
-9.077249,1,156.513122
-7.4648423,1,156.513136
-11.099726,1,156.521867
-7.730713,1,156.521878
-116.407906,10,156.530816
-112.50957,9,156.530827
-46.24008,4,156.545585
-45.132957,4,156.554302
-17.055035,1,156.562064
-14.303351,1,156.570398
-52.444572,5,156.585446
-33.25392,2,156.58546
-10.200559,1,156.593807
-112.76827,10,156.593821
-19.974749,1,156.60221
-13.606753,1,156.610484
-35.770462,4,156.622574
-164.8445,14,156.630633
-11.618951,1,156.630645
-8.612356,1,156.639711
-7.3535166,1,156.639721
-92.85302,9,156.651676
-8.618985,1,156.660394
-88.06858,9,156.672739
-54.010643,5,156.672755
-7.469962,1,156.682047
-7.6071453,1,156.682059
-7.578157,1,156.690046
-9.204797,1,156.699006
-8.43832,1,156.707257
-44.343987,4,156.715963
-11.311575,1,156.724088
-140.038,9,156.732071
-58.82468,5,156.743305
-28.484228,3,156.752478
-13.499044,1,156.752493
-11.908848,1,156.7604
-12.8663025,1,156.768546
-17.40769,1,156.779774
-25.26753,3,156.779793
-202.4552,19,156.788027
-8.122531,1,156.788041
-7.62799,1,156.796632
-8.727937,1,156.796642
-116.57087,12,156.810404
-39.553658,4,156.818815
-8.132209,1,156.818828
-11.31463,1,156.827406
-70.17626,7,156.839403
-93.590034,9,156.839417
-38.00096,4,156.848449
-7.165296,1,156.848461
-16.72533,1,156.857099
-25.162905,2,156.857114
-9.810791,1,156.857121
-13.905555,1,156.866419
-9.970311,1,156.866429
-12.8442335,1,156.875431
-13.01966,1,156.875454
-38.18383,3,156.883873
-11.7397175,1,156.883898
-8.399326,1,156.893126
-8.694465,1,156.893141
-81.83825,9,156.901319
-10.864756,1,156.901333
-9.106595,1,156.910601
-33.737556,4,156.910614
-9.540351,1,156.910621
-18.933416,2,156.910631
-16.390207,1,156.920126
-7.8761015,1,156.920136
-7.9050393,1,156.920142
-60.12916,7,156.944866
-61.70638,7,156.953339
-12.207841,1,156.953354
-90.14094,8,156.962284
-7.87709,1,156.962296
-10.795696,1,156.962302
-17.149403,1,156.970552
-32.368713,2,156.979927
-7.453325,1,156.979954
-47.05271,3,156.988788
-9.642675,1,156.988803
-112.25386,12,167.061737
-11.771185,1,167.061775
-7.7164826,1,167.061784
-7.092635,1,167.071399
-7.805904,1,167.071434
-9.3425455,1,167.071441
-9.418861,1,167.08183
-40.129482,4,167.081858
-10.587424,1,167.090767
-8.212917,1,167.09078
-8.401643,1,167.099006
-14.40022,1,167.099022
-9.82455,1,167.107452
-32.259357,2,167.115922
-52.854996,6,167.124147
-12.954847,1,167.124159
-8.278233,1,167.133037
-8.241924,1,167.13305
-7.7027965,1,167.141896
-7.8888264,1,167.150782
-14.182503,1,167.159288
-14.196765,1,167.16827
-86.80687,8,167.179476
-8.6743,1,167.179502
-140.81654,12,167.179512
-12.797451,1,167.187365
-58.436646,7,167.197209
-7.1145115,1,167.197223
-16.246828,2,167.19723
-12.148337,1,167.205885
-11.898202,1,167.205901
-8.602493,1,167.2153
-7.66663,1,167.21531
-10.477317,1,167.224271
-53.560966,5,167.224284
-10.188812,1,167.22429
-9.625505,1,167.232403
-25.245535,3,167.24341
-13.539986,1,167.25212
-13.286695,1,167.260104
-67.01062,5,167.260117
-17.233768,1,167.268324
-111.87846,10,167.276456
-18.237434,1,167.285746
-33.075634,4,167.296857
-19.577305,2,167.308684
-35.442505,3,167.3087
-7.083112,1,167.317374
-12.708501,1,167.317389
-16.47551,1,167.325372
-12.206881,1,167.325388
-135.46474,13,167.334763
-11.110063,1,167.343399
-13.923193,1,167.351824
-15.6875,1,167.359697
-235.45218,20,167.395476
-106.37748,9,167.395508
-115.39374,13,167.395515
-6.8697467,1,167.404241
-13.897821,1,167.404258
-13.101369,1,167.413064
-16.91624,1,167.413077
-188.9081,15,167.413084
-7.7866178,1,167.421735
-7.4410663,1,167.421749
-16.784435,1,167.429622
-18.281588,2,167.437537
-7.8063636,1,167.437548
-13.615792,1,167.446102
-11.125658,1,167.446116
-20.680382,1,167.454844
-8.204012,1,167.454854
-61.894,6,167.462797
-76.01292,10,167.474993
-20.568472,2,167.475008
-31.672289,4,167.484184
-8.378463,1,167.484206
-9.517288,1,167.484212
-10.313016,1,167.492725
-7.578752,1,167.502148
-9.766195,1,167.51117
-6.8607054,1,167.518971
-57.511665,5,167.527076
-121.79115,10,167.535827
-11.204085,1,167.535844
-26.12509,2,167.535851
-7.3318715,1,167.545026
-81.67125,7,167.54504
-17.043371,2,167.553582
-12.752746,1,167.553595
-12.866322,1,167.553602
-6.8890686,1,167.562484
-11.548355,1,167.562497
-8.670154,1,167.571993
-30.696194,4,167.588073
-56.83283,4,167.598048
-71.30198,9,167.607412
-7.5464873,1,167.607427
-9.519728,1,167.615977
-8.696607,1,167.624079
-91.43286,9,167.62409
-48.280632,5,167.632937
-8.297625,1,167.632946
-8.528384,1,167.641607
-34.554867,4,167.655876
-8.963031,1,167.664956
-13.290432,1,167.673673
-114.14116,11,167.698061
-49.93385,6,167.698097
-166.38872,16,167.706689
-11.818475,1,167.706707
-31.158833,4,167.721322
-47.656693,4,167.729968
-27.744942,3,167.740096
-73.66789,7,167.748723
-9.617154,1,167.748734
-7.2916427,1,167.757651
-8.667571,1,167.757661
-15.125055,1,167.766811
-16.84603,1,167.775272
-62.578568,6,167.775286
-10.374928,1,167.783781
-58.477856,5,167.803587
-330.27075,29,167.803619
-90.030075,7,167.803627
-44.16909,4,167.803633
-8.287839,1,167.812854
-10.780227,1,167.812872
-19.217722,1,167.821593
-15.382514,2,167.821606
-16.382755,2,167.833622
-55.092686,4,167.833636
-8.158749,1,167.842471
-9.842796,1,167.850962
-7.974044,1,167.860039
-66.58936,7,167.872195
-9.151633,1,167.880661
-91.44931,10,167.889965
-8.363954,1,167.899111
-22.884277,3,167.908486
-83.53958,7,167.916575
-8.2866125,1,167.924429
-23.602062,3,167.932935
-166.66743,13,167.941412
-43.029755,3,167.95416
-88.29242,8,167.963498
-17.558455,1,167.97252
-81.69384,7,167.982522
-9.54735,1,167.982544
-36.926598,3,167.982552
-62.096844,6,167.990798
-8.5302725,1,167.990816
-8.417893,1,167.990825
-13.354812,1,167.999873
-14.391691,1,167.999893
-9.078057,1,168.009103
-11.228816,1,168.009116
-8.177654,1,168.017284
-24.584774,2,168.026334
-7.5061016,1,168.026346
-9.044745,1,168.035841
-62.976944,6,168.035858
-50.85826,5,168.035865
-14.32846,1,168.047875
-7.897403,1,168.047892
-10.304556,1,168.047899
-28.601347,3,168.057031
-9.577629,1,168.057045
-7.2373962,1,168.066096
-26.481052,2,168.066111
-7.726894,1,168.074496
-7.606781,1,168.074523
-8.758812,1,168.082982
-22.972065,3,168.096008
-57.53185,6,168.1056
-22.543892,3,168.105631
-10.374796,1,168.115257
-9.285844,1,168.115278
-79.1132,8,168.115287
-8.131259,1,168.124458
-8.567748,1,168.12447
-10.898564,1,168.13295
-13.801028,2,168.132967
-17.59954,1,168.141891
-22.014746,2,168.150544
-9.477505,1,168.159277
-19.001377,2,168.159288
-6.598304,1,168.16918
-93.5701,8,168.169192
-10.865404,1,168.169198
-51.74743,5,168.169203
-7.9676757,1,168.178363
-12.602458,1,168.178374
-8.979124,1,168.187438
-9.706789,1,168.187453
-14.300751,1,168.197086
-8.482175,1,168.205979
-68.25608,6,168.218954
-50.11647,5,168.230568
-8.816179,1,168.230587
-7.672503,1,168.239948
-9.730976,1,168.239961
-55.87917,4,168.239968
-10.647647,1,168.248783
-7.7189035,1,168.248796
-9.008127,1,168.248803
-7.526934,1,168.257711
-8.041986,1,168.257722
-8.949605,1,168.257727
-12.953857,1,168.266124
-11.902524,1,168.266137
-15.282166,1,168.275571
-8.721881,1,168.275581
-152.23074,13,168.284885
-13.6079,1,168.284894
-17.629091,1,168.2849
-10.387999,1,168.294719
-9.567872,1,168.294742
-11.642452,1,168.294752
-10.949111,1,168.303849
-20.952248,1,168.313014
-8.395298,1,168.321713
-39.632904,3,168.321736
-10.402511,1,168.33091
-126.59838,10,168.343034
-58.636875,6,168.343049
-35.71483,3,168.343056
-20.371223,2,168.354835
-68.7231,5,168.363556
-12.491414,1,168.36357
-31.533953,3,168.363576
-7.6199446,1,168.37195
-7.320687,1,168.371964
-8.776172,1,168.371971
-29.471296,3,168.387071
-8.6062765,1,168.39493
-7.0996556,1,168.40236
-101.55939,8,168.41864
-30.38653,3,168.418664
-56.77181,8,168.418671
-7.4771924,1,168.428263
-144.93056,13,168.428281
-12.437902,1,168.428288
-8.528994,1,168.436257
-14.303823,2,168.448127
-9.368985,1,168.448139
-12.830014,1,168.45653
-24.203852,2,168.464214
-7.546262,1,168.47185
-43.46745,5,168.471862
-8.852887,1,168.480421
-7.9137945,1,168.480433
-13.061922,1,168.489633
-8.575848,1,168.489646
-95.995026,8,168.489653
-9.095431,1,168.497765
-28.861362,2,168.506028
-13.997156,1,168.514761
-21.48285,2,168.526994
-143.31996,10,168.536253
-7.4796,1,168.536271
-8.130396,1,168.547367
-70.20671,7,168.547381
-8.792498,1,168.556374
-9.708611,1,168.564083
-98.88641,9,168.572151
-94.74478,8,168.59133
-75.80244,7,168.591344
-25.067991,1,168.600774
-74.760345,6,168.600788
-7.477157,1,168.609612
-7.288981,1,168.609635
-13.410657,1,168.617695
-47.14322,5,168.636387
-12.861073,1,168.644359
-94.91418,8,168.657839
-11.117294,1,168.666599
-175.50555,16,168.666611
-7.8637295,1,168.676277
-8.754763,1,168.676296
-12.3287945,1,168.684459
-76.82093,7,168.710567
-7.2279506,1,168.719045
-165.46788,14,168.719055
-7.472052,1,168.726952
-47.071026,4,168.741196
-317.446,26,168.741218
-34.568638,4,168.749896
-7.827072,1,168.749911
-197.63689,18,168.767601
-8.094044,1,168.776218
-57.429726,5,168.776231
-54.259575,7,168.784368
-102.632454,7,168.792823
-8.063145,1,168.792837
-16.84657,2,168.792844
-16.630877,1,168.802157
-8.820882,1,168.802169
-14.499912,1,168.802175
-10.782632,1,168.810633
-16.027643,1,168.810645
-12.815768,1,168.81913
-20.464539,2,168.819142
-7.929239,1,168.819149
-15.901325,1,168.829006
-9.188727,1,168.829025
-8.466241,1,168.838997
-8.408364,1,168.84904
-7.501811,1,168.857439
-89.80319,10,168.866557
-56.355133,4,168.86657
-46.044983,5,168.866577
-9.090991,1,168.875562
-7.144348,1,168.875573
-32.978745,3,168.884577
-8.744169,1,168.884591
-10.17867,1,168.892935
-7.6971726,1,168.901044
-59.847893,5,168.913289
-26.709757,2,168.913309
-8.249103,1,168.92279
-8.201579,1,168.922812
-9.491251,1,168.932044
-129.69337,12,168.952804
-15.9019985,2,168.965026
-56.10963,6,168.965044
-10.721971,1,168.973244
-75.21597,9,168.98182
-15.540857,2,168.981834
-20.30462,1,168.981841
-8.076497,1,168.990606
-8.016994,1,168.990623
-12.847372,1,168.990631
-12.221966,1,168.999726
-7.0711484,1,168.999737
-12.747614,1,169.007879
-12.766712,1,169.015853
-28.115793,3,169.024539
-69.53078,7,169.041241
-55.73992,5,169.049419
-10.748617,1,169.057745
-53.225163,6,169.065547
-331.6208,26,169.073647
-7.7832284,1,169.07366
-42.983074,4,169.085096
-11.547642,1,169.094132
-13.659601,1,169.10225
-54.75663,5,169.11012
-16.725676,1,169.11013
-51.94875,6,169.119014
-10.073831,1,169.119025
-14.499194,1,169.128235
-10.193901,1,169.128249
-8.951886,1,169.13824
-118.32667,13,169.147166
-8.780639,1,169.156592
-19.467514,2,169.156617
-9.228963,1,169.164994
-50.58288,5,169.174041
-8.758081,1,169.183543
-28.614487,3,169.183559
-83.51367,8,169.183567
-13.069023,1,169.192446
-8.606496,1,169.19246
-12.423112,1,169.201115
-7.9930735,1,169.210002
-44.18452,6,169.218184
-25.150726,2,169.226191
-56.891026,7,169.237982
-48.11448,6,169.237993
-8.091889,1,169.247435
-7.577943,1,169.247458
-8.635732,1,169.25648
-60.61736,6,169.268241
-91.48492,8,169.276436
-8.234766,1,169.284557
-12.931435,1,169.292647
-7.7756057,1,169.301661
-9.924313,1,169.310566
-11.953663,1,169.319031
-8.992732,1,169.327484
-83.732185,8,169.335965
-15.567256,1,169.34481
-13.895298,1,169.354025
-7.396916,1,169.366875
-110.715706,13,169.366897
-36.082535,4,169.366904
-9.38811,1,169.3759
-161.3127,15,169.375914
-12.309402,1,169.37592
-14.530981,1,169.384332
-20.038443,1,169.384343
-21.838682,2,169.384349
-12.547108,1,169.392884
-11.413731,1,169.392893
-7.7711525,1,169.392898
-11.7590475,1,169.401732
-10.585061,1,169.401744
-16.027073,1,169.40175
-14.932753,1,169.409907
-7.3169765,1,169.40992
-45.962383,5,169.419146
-14.185481,1,169.419155
-9.761764,1,169.419161
-9.125414,1,169.428246
-8.107654,1,169.428257
-7.670635,1,169.437853
-8.309988,1,169.446566
-27.89534,3,169.455931
-49.01478,5,169.464919
-14.828586,1,169.474569
-50.14084,4,169.482693
-54.887436,4,169.491219
-8.727372,1,169.491231
-7.6724234,1,169.498911
-13.385177,1,169.507467
-134.05583,14,169.519038
-62.795498,5,169.528229
-9.783601,1,169.528241
-66.25177,7,169.528247
-13.16193,1,169.536292
-54.470592,5,169.545653
-12.605561,1,169.545681
-8.777416,1,169.553587
-19.968111,1,169.561824
-7.02146,1,169.57062
-79.84083,7,169.585409
-77.16917,6,169.594611
-105.387726,9,169.602665
-8.750556,1,169.602677
-52.90031,5,169.611095
-8.217025,1,169.611107
-8.423596,1,169.618946
-53.600327,6,169.63148
-9.723248,1,169.640809
-57.9484,5,169.649716
-54.823643,6,169.649731
-47.66388,4,169.667579
-10.236966,1,169.675799
-86.04595,7,169.683905
-8.757015,1,169.693305
-75.41807,7,169.693315
-11.049661,1,169.701549
-52.424034,4,169.710087
-9.340569,1,169.710099
-160.03325,13,169.710105
-11.219199,1,169.719304
-9.663203,1,169.719317
-8.395276,1,169.728547
-34.908875,3,169.736482
-10.430841,1,169.745726
-53.038673,6,169.745735
-12.036584,1,169.754051
-9.362257,1,169.763678
-35.379673,4,169.763703
-13.030227,1,169.772231
-53.549328,5,169.785603
-8.906143,1,169.794406
-30.633312,3,169.794419
-36.538197,4,169.794425
-8.222477,1,169.802667
-9.724818,1,169.802676
-8.692409,1,169.811065
-23.389618,2,169.811079
-112.71785,11,169.811084
-8.115376,1,169.819376
-7.5840383,1,169.819386
-13.932727,1,169.819392
-8.113863,1,169.827796
-10.000814,1,169.827808
-7.6854544,1,169.836287
-13.706238,1,169.8443
-56.104153,5,169.855868
-34.872646,3,169.872973
-78.9228,7,169.873002
-12.371342,1,169.881509
-8.323678,1,169.881529
-8.634632,1,169.889939
-125.131836,12,169.889954
-8.143634,1,169.899009
-20.773058,2,169.908241
-78.36214,9,169.908252
-7.2470407,1,169.908258
-9.245371,1,169.916526
-48.38263,5,169.925183
-7.4137983,1,169.925196
-62.05309,6,169.943404
-23.680517,2,169.954516
-55.36691,6,169.954525
-12.837133,1,169.963456
-12.77825,1,169.963467
-11.338214,1,169.972082
-7.6138725,1,169.979978
-32.052254,3,169.988007
-7.8507423,1,169.988022
-8.278591,1,169.996104
-9.988636,1,169.996118
-122.186264,12,170.004333
-19.972246,2,170.012645
-157.13121,15,170.012656
-13.681135,1,170.021775
-7.524813,1,170.03095
-35.418434,4,170.03096
-30.826878,4,170.039437
-31.022533,3,170.051203
-14.736396,1,170.060257
-101.556595,10,170.079286
-87.10803,9,170.09049
-9.21183,1,170.098929
-124.45038,12,170.107299
-39.553867,5,170.116859
-107.55807,9,170.116869
-9.3749075,1,170.116875
-16.463615,2,170.11688
-13.361815,1,170.125941
-9.096845,1,170.125956
-7.02527,1,170.125963
-8.305548,1,170.125968
-8.267867,1,170.134299
-24.49379,1,170.134313
-27.075829,3,170.14529
-19.835573,1,170.152779
-38.946156,4,170.16154
-56.630062,5,170.170568
-94.39375,9,170.186214
-22.258371,3,170.186239
-7.9437485,1,170.197563
-12.482029,1,170.206557
-8.273237,1,170.214774
-78.7023,7,170.214784
-7.079587,1,170.222607
-8.895768,1,170.230904
-83.80639,8,170.245794
-170.99667,13,170.245807
-8.180271,1,170.254619
-20.005564,2,170.266294
-83.64914,7,170.275267
-24.70541,2,170.28409
-7.1238303,1,170.284111
-7.1778736,1,170.292261
-65.63308,7,170.30157
-8.131729,1,170.301591
-180.3622,13,170.310502
-44.87862,3,170.322513
-29.284918,3,170.322533
-35.156586,4,170.340329
-121.03756,10,170.349275
-12.957638,1,170.34929
-7.421219,1,170.357704
-16.492542,1,170.357717
-9.455366,1,170.365576
-126.27146,8,170.373952
-16.370987,1,170.373964
-32.707726,3,170.382804
-9.520509,1,170.382824
-40.561466,4,170.403563
-223.87929,17,170.414988
-34.621574,3,170.423022
-11.499564,1,170.431559
-73.24076,8,170.431571
-13.505257,1,170.439491
-8.270285,1,170.439501
-7.6471434,1,170.447843
-49.27876,5,170.456306
-27.105711,3,170.465505
-156.86627,13,170.465518
-13.183916,1,170.465524
-14.2547035,2,170.465529
-14.180143,1,170.474939
-12.515233,1,170.474953
-7.9063377,1,170.47496
-12.96663,1,170.485739
-8.099147,1,170.494888
-7.770516,1,170.503554
-46.95671,4,170.514948
-51.903477,4,170.514959
-8.45554,1,170.514965
-75.67524,7,170.526753
-9.677924,1,170.535541
-45.93067,5,170.5475
-35.472626,3,170.56214
-109.26918,9,170.569858
-72.695595,7,170.578556
-138.87547,10,170.578564
-12.473833,1,170.57857
-13.355048,1,170.586753
-9.364229,1,170.586767
-13.556776,1,170.595784
-28.551254,3,170.604036
-11.277407,1,170.616102
-24.560566,3,170.616114
-11.868508,1,170.624506
-19.398172,2,170.633746
-79.86446,8,170.633757
-7.634,1,170.633763
-18.01256,1,170.642615
-12.593933,1,170.642624
-7.7562904,1,170.650421
-26.298391,3,170.659481
-9.720569,1,170.659491
-8.695797,1,170.66904
-7.709801,1,170.669053
-40.576412,4,170.678971
-12.151188,1,170.678983
-9.081324,1,170.678989
-9.241603,1,170.688213
-9.472596,1,170.688226
-133.85477,12,170.701259
-27.557133,3,170.710653
-8.757962,1,170.710667
-13.521051,1,170.719679
-7.799276,1,170.71969
-60.253773,5,170.719695
-14.623395,1,170.727934
-12.809484,1,170.727945
-12.468752,1,170.727951
-18.398357,1,170.736519
-25.734516,1,170.736528
-13.794994,1,170.744807
-8.82235,1,170.744817
-7.908483,1,170.75366
-28.721258,3,170.753673
-8.093986,1,170.763046
-8.170621,1,170.763058
-11.548405,1,170.772064
-38.950348,4,170.780898
-138.5767,11,170.780911
-7.376555,1,170.789422
-11.934019,1,170.789434
-8.21733,1,170.798564
-23.731213,3,170.798578
-8.432959,1,170.807551
-53.447945,5,170.80757
-24.86378,3,170.822012
-10.935582,1,170.830779
-57.71664,5,170.830794
-7.5861464,1,170.839141
-78.31825,7,170.839156
-11.233071,1,170.847089
-77.352745,7,170.855706
-8.077069,1,170.855716
-10.345389,1,170.864683
-8.303146,1,170.873269
-9.761636,1,170.881191
-57.429478,7,170.893731
-82.36329,8,170.893745
-8.869076,1,170.903294
-12.4791975,1,170.903312
-30.871746,3,170.903318
-7.8445997,1,170.911903
-7.404738,1,170.911917
-15.261747,2,170.920105
-7.93548,1,170.920117
-118.72609,10,170.932484
-9.124494,1,170.940994
